white,black,result,termination,white_score
stratified_variant_03,stratified_variant_97,1/2-1/2,,0.5
stratified_variant_65,stratified_variant_52,1-0,,1.0
stratified_variant_52,stratified_variant_65,0-1,,0.0
stratified_variant_87,stratified_variant_100,0-1,,0.0
stratified_variant_100,stratified_variant_87,1-0,,1.0
stratified_variant_55,stratified_variant_07,0-1,,0.0
stratified_variant_07,stratified_variant_55,1-0,,1.0
stratified_variant_09,stratified_variant_93,1-0,,1.0
stratified_variant_93,stratified_variant_09,0-1,,0.0
stratified_variant_43,stratified_variant_61,0-1,,0.0
stratified_variant_61,stratified_variant_43,1-0,,1.0
stratified_variant_60,stratified_variant_17,1-0,,1.0
stratified_variant_17,stratified_variant_60,0-1,,0.0
phase1_minimax,stratified_variant_39,1-0,,1.0
stratified_variant_39,phase1_minimax,0-1,,0.0
stratified_variant_50,stratified_variant_72,0-1,,0.0
stratified_variant_72,stratified_variant_50,1-0,,1.0
stratified_variant_31,stratified_variant_11,1-0,,1.0
stratified_variant_11,stratified_variant_31,0-1,,0.0
stratified_variant_63,stratified_variant_18,0-1,,0.0
stratified_variant_18,stratified_variant_63,1-0,,1.0
stratified_variant_46,stratified_variant_23,1-0,,1.0
stratified_variant_23,stratified_variant_46,0-1,,0.0
stratified_variant_58,stratified_variant_29,1/2-1/2,,0.5
stratified_variant_29,stratified_variant_58,0-1,,0.0
stratified_variant_90,stratified_variant_91,1-0,,1.0
stratified_variant_91,stratified_variant_90,0-1,,0.0
sf1500,stratified_variant_59,1-0,,1.0
stratified_variant_59,sf1500,0-1,,0.0
sf2000,stratified_variant_42,1-0,,1.0
stratified_variant_42,sf2000,0-1,,0.0
sf2500,stratified_variant_13,1-0,,1.0
stratified_variant_13,sf2500,0-1,,0.0
phase2_10x12_ab_pvs_id,stratified_variant_64,1-0,,1.0
stratified_variant_64,phase2_10x12_ab_pvs_id,0-1,,0.0
phase3_full_eval,stratified_variant_70,1-0,,1.0
stratified_variant_70,phase3_full_eval,0-1,,0.0
strong_variant_02,stratified_variant_10,1-0,,1.0
stratified_variant_10,strong_variant_02,0-1,,0.0
stratified_variant_45,stratified_variant_57,1/2-1/2,,0.5
stratified_variant_57,stratified_variant_45,1/2-1/2,,0.5
stratified_variant_78,stratified_variant_21,1/2-1/2,,0.5
stratified_variant_21,stratified_variant_78,1/2-1/2,,0.5
stratified_variant_04,stratified_variant_69,1/2-1/2,,0.5
stratified_variant_69,stratified_variant_04,1/2-1/2,,0.5
stratified_variant_82,stratified_variant_27,1-0,,1.0
stratified_variant_27,stratified_variant_82,0-1,,0.0
stratified_variant_66,stratified_variant_33,0-1,,0.0
stratified_variant_33,stratified_variant_66,1-0,,1.0
stratified_variant_98,stratified_variant_03,0-1,,0.0
stratified_variant_03,stratified_variant_98,1-0,,1.0
stratified_variant_28,stratified_variant_52,1-0,,1.0
stratified_variant_52,stratified_variant_28,0-1,,0.0
stratified_variant_97,stratified_variant_100,0-1,,0.0
stratified_variant_100,stratified_variant_97,1-0,,1.0
stratified_variant_65,stratified_variant_07,1-0,,1.0
stratified_variant_07,stratified_variant_65,0-1,,0.0
stratified_variant_87,stratified_variant_93,1/2-1/2,,0.5
stratified_variant_93,stratified_variant_87,1/2-1/2,,0.5
stratified_variant_55,stratified_variant_61,0-1,,0.0
stratified_variant_61,stratified_variant_55,1-0,,1.0
stratified_variant_09,stratified_variant_17,1-0,,1.0
stratified_variant_17,stratified_variant_09,0-1,,0.0
stratified_variant_43,stratified_variant_60,1/2-1/2,,0.5
stratified_variant_60,stratified_variant_43,1/2-1/2,,0.5
phase1_minimax,stratified_variant_72,0-1,,0.0
stratified_variant_72,phase1_minimax,1-0,,1.0
stratified_variant_39,stratified_variant_11,0-1,,0.0
stratified_variant_11,stratified_variant_39,1-0,,1.0
stratified_variant_50,stratified_variant_18,0-1,,0.0
stratified_variant_18,stratified_variant_50,1-0,,1.0
stratified_variant_31,stratified_variant_23,1-0,,1.0
stratified_variant_23,stratified_variant_31,0-1,,0.0
stratified_variant_63,stratified_variant_29,1/2-1/2,,0.5
stratified_variant_29,stratified_variant_63,1/2-1/2,,0.5
stratified_variant_46,stratified_variant_91,1-0,,1.0
stratified_variant_91,stratified_variant_46,0-1,,0.0
stratified_variant_58,stratified_variant_59,1/2-1/2,,0.5
stratified_variant_59,stratified_variant_58,0-1,,0.0
stratified_variant_90,stratified_variant_42,1-0,,1.0
stratified_variant_42,stratified_variant_90,0-1,,0.0
sf1500,stratified_variant_13,1-0,,1.0
stratified_variant_13,sf1500,1-0,,1.0
sf2000,stratified_variant_02,1-0,,1.0
stratified_variant_02,sf2000,0-1,,0.0
sf2500,stratified_variant_64,1-0,,1.0
stratified_variant_64,sf2500,0-1,,0.0
phase2_10x12_ab_pvs_id,stratified_variant_10,1-0,,1.0
stratified_variant_10,phase2_10x12_ab_pvs_id,0-1,,0.0
phase3_full_eval,stratified_variant_57,1-0,,1.0
stratified_variant_57,phase3_full_eval,0-1,,0.0
strong_variant_02,stratified_variant_21,1-0,,1.0
stratified_variant_21,strong_variant_02,0-1,,0.0
stratified_variant_45,stratified_variant_69,1/2-1/2,,0.5
stratified_variant_69,stratified_variant_45,1/2-1/2,,0.5
stratified_variant_78,stratified_variant_27,0-1,,0.0
stratified_variant_27,stratified_variant_78,1-0,,1.0
stratified_variant_04,stratified_variant_33,0-1,,0.0
stratified_variant_33,stratified_variant_04,1-0,,1.0
stratified_variant_82,stratified_variant_03,1-0,,1.0
stratified_variant_03,stratified_variant_82,0-1,,0.0
stratified_variant_66,stratified_variant_52,1/2-1/2,,0.5
stratified_variant_52,stratified_variant_66,1/2-1/2,,0.5
stratified_variant_98,stratified_variant_100,0-1,,0.0
stratified_variant_100,stratified_variant_98,1-0,,1.0
stratified_variant_28,stratified_variant_07,1-0,,1.0
stratified_variant_07,stratified_variant_28,0-1,,0.0
stratified_variant_97,stratified_variant_93,1/2-1/2,,0.5
stratified_variant_93,stratified_variant_97,0-1,,0.0
stratified_variant_65,stratified_variant_61,0-1,,0.0
stratified_variant_61,stratified_variant_65,1-0,,1.0
stratified_variant_87,stratified_variant_17,1-0,,1.0
stratified_variant_17,stratified_variant_87,0-1,,0.0
stratified_variant_55,stratified_variant_60,0-1,,0.0
stratified_variant_60,stratified_variant_55,1-0,,1.0
stratified_variant_09,stratified_variant_43,1-0,,1.0
stratified_variant_43,stratified_variant_09,0-1,,0.0
phase1_minimax,stratified_variant_11,1/2-1/2,,0.5
stratified_variant_11,phase1_minimax,1/2-1/2,,0.5
stratified_variant_72,stratified_variant_18,1-0,,1.0
stratified_variant_18,stratified_variant_72,0-1,,0.0
stratified_variant_39,stratified_variant_23,1/2-1/2,,0.5
stratified_variant_23,stratified_variant_39,1-0,,1.0
stratified_variant_50,stratified_variant_29,1/2-1/2,,0.5
stratified_variant_29,stratified_variant_50,1/2-1/2,,0.5
stratified_variant_31,stratified_variant_91,1-0,,1.0
stratified_variant_91,stratified_variant_31,0-1,,0.0
stratified_variant_63,stratified_variant_59,1-0,,1.0
stratified_variant_59,stratified_variant_63,1/2-1/2,,0.5
stratified_variant_46,stratified_variant_42,1-0,,1.0
stratified_variant_42,stratified_variant_46,0-1,,0.0
stratified_variant_58,stratified_variant_13,0-1,,0.0
stratified_variant_13,stratified_variant_58,1-0,,1.0
stratified_variant_90,stratified_variant_02,1/2-1/2,,0.5
stratified_variant_02,stratified_variant_90,0-1,,0.0
sf1500,stratified_variant_64,1-0,,1.0
stratified_variant_64,sf1500,0-1,,0.0
sf2000,stratified_variant_70,1-0,,1.0
stratified_variant_70,sf2000,0-1,,0.0
sf2500,stratified_variant_10,1-0,,1.0
stratified_variant_10,sf2500,0-1,,0.0
phase2_10x12_ab_pvs_id,stratified_variant_21,1-0,,1.0
stratified_variant_21,phase2_10x12_ab_pvs_id,0-1,,0.0
phase3_full_eval,stratified_variant_69,1-0,,1.0
stratified_variant_69,phase3_full_eval,0-1,,0.0
strong_variant_02,stratified_variant_27,1-0,,1.0
stratified_variant_27,strong_variant_02,0-1,,0.0
stratified_variant_45,stratified_variant_33,0-1,,0.0
stratified_variant_33,stratified_variant_45,1-0,,1.0
stratified_variant_78,stratified_variant_03,1/2-1/2,,0.5
stratified_variant_03,stratified_variant_78,1/2-1/2,,0.5
stratified_variant_04,stratified_variant_52,1/2-1/2,,0.5
stratified_variant_52,stratified_variant_04,1/2-1/2,,0.5
stratified_variant_82,stratified_variant_100,1-0,,1.0
stratified_variant_100,stratified_variant_82,0-1,,0.0
stratified_variant_66,stratified_variant_07,0-1,,0.0
stratified_variant_07,stratified_variant_66,1-0,,1.0
stratified_variant_98,stratified_variant_93,0-1,,0.0
stratified_variant_93,stratified_variant_98,1-0,,1.0
stratified_variant_28,stratified_variant_61,1-0,,1.0
stratified_variant_61,stratified_variant_28,0-1,,0.0
stratified_variant_97,stratified_variant_17,1-0,,1.0
stratified_variant_17,stratified_variant_97,0-1,,0.0
stratified_variant_65,stratified_variant_60,1-0,,1.0
stratified_variant_60,stratified_variant_65,0-1,,0.0
stratified_variant_87,stratified_variant_43,1/2-1/2,,0.5
stratified_variant_43,stratified_variant_87,1/2-1/2,,0.5
stratified_variant_55,stratified_variant_09,0-1,,0.0
stratified_variant_09,stratified_variant_55,1-0,,1.0
phase1_minimax,stratified_variant_18,0-1,,0.0
stratified_variant_18,phase1_minimax,1-0,,1.0
stratified_variant_11,stratified_variant_23,1-0,,1.0
stratified_variant_23,stratified_variant_11,1/2-1/2,,0.5
stratified_variant_72,stratified_variant_29,1-0,,1.0
stratified_variant_29,stratified_variant_72,0-1,,0.0
stratified_variant_39,stratified_variant_91,1-0,,1.0
stratified_variant_91,stratified_variant_39,0-1,,0.0
stratified_variant_50,stratified_variant_59,1/2-1/2,,0.5
stratified_variant_59,stratified_variant_50,1/2-1/2,,0.5
stratified_variant_31,stratified_variant_42,1-0,,1.0
stratified_variant_42,stratified_variant_31,0-1,,0.0
stratified_variant_63,stratified_variant_13,0-1,,0.0
stratified_variant_13,stratified_variant_63,1-0,,1.0
stratified_variant_46,stratified_variant_02,0-1,,0.0
stratified_variant_02,stratified_variant_46,1-0,,1.0
stratified_variant_58,stratified_variant_64,0-1,,0.0
stratified_variant_64,stratified_variant_58,1-0,,1.0
stratified_variant_90,stratified_variant_70,1-0,,1.0
stratified_variant_70,stratified_variant_90,0-1,,0.0
sf1500,stratified_variant_10,1-0,,1.0
stratified_variant_10,sf1500,0-1,,0.0
sf2000,stratified_variant_57,1-0,,1.0
stratified_variant_57,sf2000,0-1,,0.0
sf2500,stratified_variant_21,1-0,,1.0
stratified_variant_21,sf2500,0-1,,0.0
phase2_10x12_ab_pvs_id,stratified_variant_27,1-0,,1.0
stratified_variant_27,phase2_10x12_ab_pvs_id,0-1,,0.0
phase3_full_eval,stratified_variant_33,0-1,,0.0
stratified_variant_33,phase3_full_eval,0-1,,0.0
strong_variant_02,stratified_variant_03,1-0,,1.0
stratified_variant_03,strong_variant_02,0-1,,0.0
stratified_variant_45,stratified_variant_52,1/2-1/2,,0.5
stratified_variant_52,stratified_variant_45,0-1,,0.0
stratified_variant_78,stratified_variant_100,0-1,,0.0
stratified_variant_100,stratified_variant_78,1-0,,1.0
stratified_variant_04,stratified_variant_07,1/2-1/2,,0.5
stratified_variant_07,stratified_variant_04,1/2-1/2,,0.5
stratified_variant_82,stratified_variant_93,1-0,,1.0
stratified_variant_93,stratified_variant_82,0-1,,0.0
stratified_variant_66,stratified_variant_61,0-1,,0.0
stratified_variant_61,stratified_variant_66,1-0,,1.0
stratified_variant_98,stratified_variant_17,0-1,,0.0
stratified_variant_17,stratified_variant_98,0-1,,0.0
stratified_variant_28,stratified_variant_60,1-0,,1.0
stratified_variant_60,stratified_variant_28,0-1,,0.0
stratified_variant_97,stratified_variant_43,1/2-1/2,,0.5
stratified_variant_43,stratified_variant_97,1/2-1/2,,0.5
stratified_variant_65,stratified_variant_09,0-1,,0.0
stratified_variant_09,stratified_variant_65,1-0,,1.0
stratified_variant_87,stratified_variant_55,1-0,,1.0
stratified_variant_55,stratified_variant_87,0-1,,0.0
phase1_minimax,stratified_variant_23,1/2-1/2,,0.5
stratified_variant_23,phase1_minimax,1/2-1/2,,0.5
stratified_variant_18,stratified_variant_29,1-0,,1.0
stratified_variant_29,stratified_variant_18,0-1,,0.0
stratified_variant_11,stratified_variant_91,1-0,,1.0
stratified_variant_91,stratified_variant_11,0-1,,0.0
stratified_variant_72,stratified_variant_59,1-0,,1.0
stratified_variant_59,stratified_variant_72,0-1,,0.0
stratified_variant_39,stratified_variant_42,1/2-1/2,,0.5
stratified_variant_42,stratified_variant_39,1/2-1/2,,0.5
stratified_variant_50,stratified_variant_13,0-1,,0.0
stratified_variant_13,stratified_variant_50,1-0,,1.0
stratified_variant_31,stratified_variant_02,1/2-1/2,,0.5
stratified_variant_02,stratified_variant_31,1-0,,1.0
stratified_variant_63,stratified_variant_64,0-1,,0.0
stratified_variant_64,stratified_variant_63,1-0,,1.0
stratified_variant_46,stratified_variant_70,1-0,,1.0
stratified_variant_70,stratified_variant_46,0-1,,0.0
stratified_variant_58,stratified_variant_10,1-0,,1.0
stratified_variant_10,stratified_variant_58,0-1,,0.0
stratified_variant_90,stratified_variant_57,1-0,,1.0
stratified_variant_57,stratified_variant_90,0-1,,0.0
sf1500,stratified_variant_21,1-0,,1.0
stratified_variant_21,sf1500,0-1,,0.0
sf2000,stratified_variant_69,1-0,,1.0
stratified_variant_69,sf2000,0-1,,0.0
sf2500,stratified_variant_27,1-0,,1.0
stratified_variant_27,sf2500,0-1,,0.0
phase2_10x12_ab_pvs_id,stratified_variant_03,1-0,,1.0
stratified_variant_03,phase2_10x12_ab_pvs_id,0-1,,0.0
phase3_full_eval,stratified_variant_52,1-0,,1.0
stratified_variant_52,phase3_full_eval,0-1,,0.0
strong_variant_02,stratified_variant_100,1-0,,1.0
stratified_variant_100,strong_variant_02,1/2-1/2,,0.5
stratified_variant_45,stratified_variant_07,1/2-1/2,,0.5
stratified_variant_07,stratified_variant_45,1/2-1/2,,0.5
stratified_variant_78,stratified_variant_93,1/2-1/2,,0.5
stratified_variant_93,stratified_variant_78,1/2-1/2,,0.5
stratified_variant_04,stratified_variant_61,0-1,,0.0
stratified_variant_61,stratified_variant_04,1-0,,1.0
stratified_variant_82,stratified_variant_17,1-0,,1.0
stratified_variant_17,stratified_variant_82,0-1,,0.0
stratified_variant_66,stratified_variant_60,0-1,,0.0
stratified_variant_60,stratified_variant_66,1-0,,1.0
stratified_variant_98,stratified_variant_43,0-1,,0.0
stratified_variant_43,stratified_variant_98,1-0,,1.0
stratified_variant_28,stratified_variant_09,1-0,,1.0
stratified_variant_09,stratified_variant_28,1/2-1/2,,0.5
stratified_variant_97,stratified_variant_55,1-0,,1.0
stratified_variant_55,stratified_variant_97,0-1,,0.0
stratified_variant_65,stratified_variant_87,1-0,,1.0
stratified_variant_87,stratified_variant_65,0-1,,0.0
phase1_minimax,stratified_variant_29,1/2-1/2,,0.5
stratified_variant_29,phase1_minimax,1/2-1/2,,0.5
stratified_variant_23,stratified_variant_91,1-0,,1.0
stratified_variant_91,stratified_variant_23,0-1,,0.0
stratified_variant_18,stratified_variant_59,1-0,,1.0
stratified_variant_59,stratified_variant_18,0-1,,0.0
stratified_variant_11,stratified_variant_42,1/2-1/2,,0.5
stratified_variant_42,stratified_variant_11,1/2-1/2,,0.5
stratified_variant_72,stratified_variant_13,1-0,,1.0
stratified_variant_13,stratified_variant_72,1-0,,1.0
stratified_variant_39,stratified_variant_02,0-1,,0.0
stratified_variant_02,stratified_variant_39,1-0,,1.0
stratified_variant_50,stratified_variant_64,0-1,,0.0
stratified_variant_64,stratified_variant_50,1-0,,1.0
stratified_variant_31,stratified_variant_70,1-0,,1.0
stratified_variant_70,stratified_variant_31,0-1,,0.0
stratified_variant_63,stratified_variant_10,1-0,,1.0
stratified_variant_10,stratified_variant_63,0-1,,0.0
stratified_variant_46,stratified_variant_57,1-0,,1.0
stratified_variant_57,stratified_variant_46,0-1,,0.0
stratified_variant_58,stratified_variant_21,1-0,,1.0
stratified_variant_21,stratified_variant_58,1/2-1/2,,0.5
stratified_variant_90,stratified_variant_69,1-0,,1.0
stratified_variant_69,stratified_variant_90,0-1,,0.0
sf1500,stratified_variant_27,1-0,,1.0
stratified_variant_27,sf1500,1-0,,1.0
sf2000,stratified_variant_33,1/2-1/2,,0.5
stratified_variant_33,sf2000,0-1,,0.0
sf2500,stratified_variant_03,1-0,,1.0
stratified_variant_03,sf2500,0-1,,0.0
phase2_10x12_ab_pvs_id,stratified_variant_100,1-0,,1.0
stratified_variant_100,phase2_10x12_ab_pvs_id,0-1,,0.0
phase3_full_eval,stratified_variant_07,1-0,,1.0
stratified_variant_07,phase3_full_eval,0-1,,0.0
strong_variant_02,stratified_variant_93,1-0,,1.0
stratified_variant_93,strong_variant_02,0-1,,0.0
stratified_variant_45,stratified_variant_61,0-1,,0.0
stratified_variant_61,stratified_variant_45,1-0,,1.0
stratified_variant_78,stratified_variant_17,1-0,,1.0
stratified_variant_17,stratified_variant_78,0-1,,0.0
stratified_variant_04,stratified_variant_60,1/2-1/2,,0.5
stratified_variant_60,stratified_variant_04,1/2-1/2,,0.5
stratified_variant_82,stratified_variant_43,1-0,,1.0
stratified_variant_43,stratified_variant_82,0-1,,0.0
stratified_variant_66,stratified_variant_09,0-1,,0.0
stratified_variant_09,stratified_variant_66,1-0,,1.0
stratified_variant_98,stratified_variant_55,0-1,,0.0
stratified_variant_55,stratified_variant_98,1-0,,1.0
stratified_variant_28,stratified_variant_87,1-0,,1.0
stratified_variant_87,stratified_variant_28,0-1,,0.0
stratified_variant_97,stratified_variant_65,0-1,,0.0
stratified_variant_65,stratified_variant_97,1-0,,1.0
phase1_minimax,stratified_variant_91,1-0,,1.0
stratified_variant_91,phase1_minimax,0-1,,0.0
stratified_variant_29,stratified_variant_59,1/2-1/2,,0.5
stratified_variant_59,stratified_variant_29,1/2-1/2,,0.5
stratified_variant_23,stratified_variant_42,1/2-1/2,,0.5
stratified_variant_42,stratified_variant_23,1/2-1/2,,0.5
stratified_variant_18,stratified_variant_13,0-1,,0.0
stratified_variant_13,stratified_variant_18,1-0,,1.0
stratified_variant_11,stratified_variant_02,0-1,,0.0
stratified_variant_02,stratified_variant_11,1-0,,1.0
stratified_variant_72,stratified_variant_64,1-0,,1.0
stratified_variant_64,stratified_variant_72,0-1,,0.0
stratified_variant_39,stratified_variant_70,0-1,,0.0
stratified_variant_70,stratified_variant_39,1-0,,1.0
stratified_variant_50,stratified_variant_10,1-0,,1.0
stratified_variant_10,stratified_variant_50,0-1,,0.0
stratified_variant_31,stratified_variant_57,1-0,,1.0
stratified_variant_57,stratified_variant_31,0-1,,0.0
stratified_variant_63,stratified_variant_21,1/2-1/2,,0.5
stratified_variant_21,stratified_variant_63,1/2-1/2,,0.5
stratified_variant_46,stratified_variant_69,1-0,,1.0
stratified_variant_69,stratified_variant_46,0-1,,0.0
stratified_variant_58,stratified_variant_27,0-1,,0.0
stratified_variant_27,stratified_variant_58,1-0,,1.0
